guy moment please ! installed tensorflow charm . run import code say libcudart.so.10.1 can anyone help please . starter m.l,imperative
mean while my math class: explain why 20 17 1 + 3 17,miscellaneous
course done tim really dedication towards teaching thanks lot,positive
awesome video! anyone know set autocompletion?,positive
hey bro pls make video ai ml stepwise please brook,imperative
can see are d4 player ) what is rating?,interrogative
awesome!,positive
"i will have to answer myself. it seems that the tensorflow this guy is using is already old. in later version there is no tensorflow.core.python, but only tensorflow.python.",miscellaneous
"video must watch beginner getting machine learning. wish seen video before. never got better understanding topic difference term ai, machine learning, etc. thank you, sir, efforts.i class 12, linear regression mathematics, even thought used ml also.",positive
"environment , god. never thought would actually watch 6 hour long video. school's ai teacher fear me. thank you.",positive
tr sorry missed intro notebook is different video. is updated copy?,interrogative
around 0 digit() will not really work. in you case it worked because you did not enter an alphanumeric value a input.,miscellaneous
can add subtitle,interrogative
"great video. beginner kind laid path datascience learning. thankyou much putting together. question, detain dataframe column n sibling spouses, march numeric column wondering add categorical column.",positive
"great course, thanks sharing tim",positive
"important information! if you get to hour 5 and get this error syntax error on line 478 easily fix this by turning off your computer, turning around and kissing your as and ai career goodbye.",miscellaneous
nan,
nan,
"core learning algorithm module, do really understand conclusion linear regression section. what have achieved here? print(result 'accuracy' ) are showing accuracy what? finally, what is 'predicted probabilities' plot showing us?",interrogative
king god,positive
4 ignore saving prog,positive
"could anyone help me, telling which is color correction function is talking 5 should placed?",interrogative
thank much this!,positive
1h 43min what is value shuffle() for? why do have function return function? why do use one function?,interrogative
"for anyone wondering, using the below code you can check if the model is saved: os.path.exists( filename.h5 )",miscellaneous
"am watching module 3 course (core learning) is something clear mind, 0 why .linearclassifier is used? is linear regression algorithm linear classifier ones? goal is find line fit dataset line split it? pls help",interrogative
