,Unnamed: 0,original,pre_processed_text,time_parsed,sentiments,predictions
423,423,Did you just tease a new Hot Ones episode?,did you just tease a new hot one episode,1684385657.954365,Neutral,miscellaneous
424,424,"I heard they provide 5 years of upgrade, could be untrue?","i heard they provide 5 year of upgrade, could be untrue",1684385657.956095,Neutral,miscellaneous
425,425,The Pixel 7 line ups have the best design of all the phones out there imo. But those bezels are just painful.,the pixel 7 line ups have the best design of all the phone out there i am going to. but those level are just painful.,1684385657.957841,Neutral,miscellaneous
426,426,"In my opinion it’s better to „leak“ the specs before because then some people will wait for this phone (if it’s good).
This announcement crap is such a American thing.",in my opinion it s better to leak the spec before because then some people will wait for this phone (if it s good). this announcement crap is such a american thing.,1684385657.959576,Neutral,miscellaneous
427,427,Why does no one talk about the bezels ? These look massive,why doe no one talk about the level these look massive,1684385657.961322,Neutral,miscellaneous
428,428,Orange Cat being Orange Cat at 2:15,orange cat being orange cat at,1684385657.963065,Neutral,miscellaneous
429,429,This is Indian unit.,this is indian unit.,1684385657.96482,Neutral,miscellaneous
430,430,Watching this video with my 5 years old flagship killer Poco F1,watching this video with my 5 year old flagship killer poco f1,1684385657.966565,Neutral,miscellaneous
431,431,When are we going to get a rollable phone???,when are we going to get a reliable phone,1684385657.968306,Neutral,miscellaneous
432,432,We can be sure the price will go down in few months,we can be sure the price will go down in few month,1684385657.970059,Neutral,miscellaneous
433,433,I love the Daft Punk helmet on the background,i love the daft punk helmet on the background,1684385657.971804,Positive,miscellaneous
434,434,It's like the only thing this guy cares about is wireless charging for the love of God,it is like the only thing this guy care about is wireless charging for the love of god,1684385658.288267,Negative,miscellaneous
435,435,"Basically they were so much pleased with pixel 5a, 6a success that they don't want you to go for 7a.
Nice strategy G !!","basically they were so much pleased with pixel 5a, 6a success that they do not want you to go for 7a. nice strategy g !",1684385658.290072,Positive,miscellaneous
436,436,Hello. Nowhere is there a comparison of cameras 7a and 6 ....,hello. nowhere is there a comparison of camera 7a and 6 .,1684385658.291827,Neutral,miscellaneous
437,437,"How's it work AS A PHONE? 
Samsung's Fold 4 is kinda cool, promises but doesn't quite deliver a great tablet experience (close, but not quite there...) but really SUCKS as a phone.
How about Google's Pixel?","how is it work a a phone samsung's fold 4 is kind of cool, promise but doe not quite deliver a great tablet experience (close, but not quite there.) but really suck a a phone. how about google's pixel",1684385658.293608,Negative,miscellaneous
438,438,The bezzels sucks,the bezzels suck,1684385658.295358,Negative,miscellaneous
439,439,I demand Google bring back the 'Panda' look from the Pixel 4 (I think).,i demand google bring back the 'panda' look from the pixel 4 (i think).,1684385658.297127,Neutral,miscellaneous
440,440,heating issue is still on pixel phones......no resolution to that,heating issue is still on pixel phones.no resolution to that,1684385658.298876,Negative,miscellaneous
441,441,Hi. At some point of time you have to mention Pixel 7 being at 450 usd till last month and why such pricing may affect the overall approach..,hi. at some point of time you have to mention pixel 7 being at 450 usd till last month and why such pricing may affect the overall approach.,1684385658.300631,Neutral,miscellaneous
442,442,"Its only fair if google knows about everyone, everyone should know about Google","it only fair if google know about everyone, everyone should know about google",1684385658.302383,Neutral,miscellaneous
443,443,I liked the 6a more than this,i liked the 6a more than this,1684385658.304133,Neutral,miscellaneous
444,444,Doesn't Google promise 3 years of Android updates and 5 years of security updates on Tensor devices?,doe not google promise 3 year of android update and 5 year of security update on tensor device,1684385658.305898,Neutral,miscellaneous
445,445,"Google are fools. Launching an old Pixel 7 with a single /dual cam & call it Pixel 7a, there's not even a decent size diff, its iPhone 14 /S23 SIZE territory 🤑","google are fools. launching an old pixel 7 with a single dual cam & call it pixel 7a, there is not even a decent size different, it iphone 14 s23 size territory",1684385658.307657,Negative,miscellaneous
446,446,"I switched to Apple a few months ago and have been happy with the switch, for the most part. Still, while watching this video, I was reminded of why I loved my Pixel 5 so much. For ME and the way I use my phone, the Pixel provided everything I needed and nothing I didn't. They keep it simple but still offer great features and specs for the way MOST people actually use their phone. However I DO agree the 7 (while older) is still a MUCH better deal.","i switched to apple a few month ago and have been happy with the switch, for the most part. still, while watching this video, i wa reminded of why i loved my pixel 5 so much. for me and the way i use my phone, the pixel provided everything i needed and nothing i did not. they keep it simple but still offer great feature and spec for the way most people actually use their phone. however i do agree the 7 (while older) is still a much better deal.",1684385658.309419,Positive,miscellaneous
447,447,Glass is glass,glass is glass,1684385658.311171,Neutral,miscellaneous
448,448,Why is ltt making a cameo in all tech videos now days😂. 6:42,why is lt making a cameo in all tech video now day .,1684385658.312953,Neutral,interrogative
449,449,This phone is too big and heavy for 6.1 inch display... I'd rather get a cheap iPhone,this phone is too big and heavy for 6.1 inch display. i would rather get a cheap iphone,1684385658.314699,Negative,miscellaneous
450,450,"C+? 😂
I'll stick with my Pixel 5a then.",c+ i will stick with my pixel 5a then.,1684385658.316473,Neutral,miscellaneous
451,451,Bread case OP,bread case op,1684385658.318219,Neutral,miscellaneous
452,452,Your comparative 7 vs 7a is not correct. I don't like all glass. More fragile.,your comparative 7 v 7a is not correct. i do not like all glass. more fragile.,1684385658.319959,Negative,miscellaneous
453,453,"Almost drops phone

Yeah, they won't  notice

Continues nerding...(us nerds are King's btw)","almost drop phone yeah, they will not notice continues needing.(us nerd are king's by the way)",1684385658.32172,Neutral,miscellaneous
454,454,Inflation... Maybe that's why it's more expensive.,inflation. maybe that is why it is more expensive.,1684385658.683163,Negative,miscellaneous
455,455,Can’t wait for  to make the back of the iPhone SE plastic,can t wait for to make the back of the iphone se plastic,1684385658.68496,Positive,miscellaneous
